Datum zaúčtování;Datum dokladu;Materiálový doklad;Položka;Závod;Sklad;Materiál;Text materiálu;Skupina materiálu;Druh pohybu;Text druhu pohybu;S/H;Množství;ZMJ;Cena za MJ;Hodnota pohybu;Měna;Výrobní zakázka;Dodavatel;Odběratel;Šarže;Tržba bez DPH;COGS;Režie;Uživatel;Nákladové středisko
11.05.2026;11.05.2026;4900002363;1;2000;0003;5000123;Skříň rozvaděče F976;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-32,000;KS;9763,80;-312441,60;CZK;;;Agrostroj Pelhřimov a.s.;SV1461;323192,60;312441,60;57720,01;KUCERAL;6010 Expedice
11.05.2026;11.05.2026;4900002369;1;2000;0003;5000123;Skříň rozvaděče F976;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-8,000;KS;9763,80;-78110,40;CZK;;;Witte Automotive;SV6436;83448,01;78110,40;15636,41;PROCHAZ;6010 Expedice
11.05.2026;11.05.2026;4900002376;1;2000;0003;5000113;Skříň rozvaděče B363;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-8,000;KS;1821,81;-14574,48;CZK;;;Bonatrans Group a.s.;SV7759;22631,61;14574,48;4492,56;CERNAT;6010 Expedice
11.05.2026;11.05.2026;4900002394;1;1000;0003;5000111;Převodovka šneková F683;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-8,000;KS;6903,87;-55230,96;CZK;;;Linet spol. s r.o.;SV1173;80791,66;55230,96;16065,77;NOVAKJ;6010 Expedice
11.05.2026;11.05.2026;4900002450;1;1000;0003;5000115;Hydraulický agregát D743;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-24,000;KS;2017,76;-48426,24;CZK;;;Koyo Bearings ČR;SV5208;68424,51;48426,24;11916,70;CERNAT;6010 Expedice
11.05.2026;11.05.2026;4900002553;1;1000;0003;5000146;Svařenec nosný E906;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-15,000;KS;3723,23;-55848,45;CZK;;;Juta a.s.;SV4399;87773,39;55848,45;18090,24;DVORAKP;6010 Expedice
12.05.2026;12.05.2026;4900000430;1;1000;0001;1000175;Odmašťovač RAL 7035;Nátěry a chemie;101;Příjem zboží na objednávku;S;950,810;L;263,16;250215,16;CZK;;Bibus s.r.o.;;SN2459;;;;KUCERAL;4010 Nákup
12.05.2026;12.05.2026;4900000627;1;1000;0001;1000211;O-kroužek 90 mm;Těsnění a guma;101;Příjem zboží na objednávku;S;166,580;KS;5,48;912,86;CZK;;Siemens s.r.o.;;SN6945;;;;NOVAKJ;4010 Nákup
12.05.2026;12.05.2026;4900000656;1;1000;0001;1000216;Podložka 26;Spojovací materiál;101;Příjem zboží na objednávku;S;368,170;KS;12,61;4642,62;CZK;;ABB s.r.o.;;SN3159;;;;VESELAM;4010 Nákup
12.05.2026;12.05.2026;4900000750;1;1000;0001;1000234;Plech Al 44 mm;Hliník;101;Příjem zboží na objednávku;S;959,080;KG;95,56;91649,68;CZK;;ABB s.r.o.;;SN3520;;;;NOVAKJ;4010 Nákup
12.05.2026;12.05.2026;4900000800;1;2000;0001;1000241;Plech Al 66 mm;Hliník;101;Příjem zboží na objednávku;S;1407,010;KG;98,14;138083,96;CZK;;Metalšrot Tlumačov;;SN7471;;;;PROCHAZ;4010 Nákup
12.05.2026;12.05.2026;4900000952;1;2000;0001;1000271;Čidlo indukční 75 mm;Elektro;101;Příjem zboží na objednávku;S;946,800;KS;119,80;113426,64;CZK;;ThyssenKrupp Ferrostal;;SN3546;;;;DVORAKP;4010 Nákup
12.05.2026;12.05.2026;4900001291;1;2000;0001;1000331;Tyč kruhová 92 mm;Ocel;101;Příjem zboží na objednávku;S;1012,700;KG;47,93;48538,71;CZK;;Resinex CZ s.r.o.;;SN2840;;;;DVORAKP;4010 Nákup
12.05.2026;12.05.2026;4900001341;1;2000;0001;1000341;Motor 96 kW;Elektro;101;Příjem zboží na objednávku;S;652,860;KS;613,57;400575,31;CZK;;Schneider Electric CZ;;SN2323;;;;VESELAM;4010 Nákup
12.05.2026;12.05.2026;4900001357;1;2000;0001;1000344;Tlumič gumový 31;Těsnění a guma;101;Příjem zboží na objednávku;S;852,790;KS;11,20;9551,25;CZK;;Elektro Cabel CZ;;SN1034;;;;SVOBODM;4010 Nákup
12.05.2026;12.05.2026;4900001415;1;2000;0001;1000356;Podložka 42;Spojovací materiál;101;Příjem zboží na objednávku;S;349,610;KS;4,27;1492,83;CZK;;Bossard CZ s.r.o.;;SN7431;;;;PROCHAZ;4010 Nákup
12.05.2026;12.05.2026;4900001556;1;2000;0001;1000380;Profil U 111;Ocel;101;Příjem zboží na objednávku;S;2179,260;KG;29,02;63242,13;CZK;;Resinex CZ s.r.o.;;SN2598;;;;VESELAM;4010 Nákup
12.05.2026;12.05.2026;4900001606;1;2000;0001;1000389;Deska PE 67 mm;Plasty;101;Příjem zboží na objednávku;S;345,480;KG;59,43;20531,88;CZK;;ThyssenKrupp Ferrostal;;SN2951;;;;PROCHAZ;4010 Nákup
12.05.2026;12.05.2026;4900001741;1;2000;0001;1000198;Trubka ocelová 56x45;Ocel;261;Výdej do výrobní zakázky;H;-179,800;KG;20,95;-3766,81;CZK;VZ400041;;;;;;;HORAKT;5020 Výroba montáž
12.05.2026;12.05.2026;4900001741;2;2000;0001;1000117;Motor 72 kW;Elektro;261;Výdej do výrobní zakázky;H;-191,580;KS;660,38;-126515,60;CZK;VZ400041;;;;;;;KUCERAL;5030 Výroba obrábění
12.05.2026;12.05.2026;4900001741;3;2000;0001;1000206;Trubka Al 68 mm;Hliník;261;Výdej do výrobní zakázky;H;-238,080;KG;69,44;-16532,28;CZK;VZ400041;;;;;;;HORAKT;5020 Výroba montáž
12.05.2026;12.05.2026;4900001741;4;2000;0001;1000166;Motor 76 kW;Elektro;261;Výdej do výrobní zakázky;H;-36,270;KS;333,01;-12078,27;CZK;VZ400041;;;;;;;CERNAT;5030 Výroba obrábění
12.05.2026;12.05.2026;4900001761;1;1000;0003;5000112;Rám podvozkový A238;Hotový výrobek;131;Příjem z výroby;S;18,000;KS;1349,43;24289,74;CZK;VZ400050;;;SV3804;;;;CERNAT;5020 Výroba montáž
12.05.2026;12.05.2026;4900001800;1;1000;0003;5000136;Svařenec nosný A321;Hotový výrobek;131;Příjem z výroby;S;6,000;KS;13945,05;83670,30;CZK;VZ400068;;;SV1921;;;;HORAKT;5020 Výroba montáž
12.05.2026;12.05.2026;4900002084;1;1000;0001;1000279;Šroub M112x31;Spojovací materiál;261;Výdej do výrobní zakázky;H;-166,200;KS;9,52;-1582,22;CZK;VZ400251;;;;;;;PROCHAZ;5020 Výroba montáž
12.05.2026;12.05.2026;4900002084;2;1000;0001;1000195;Kolík 20x27;Spojovací materiál;261;Výdej do výrobní zakázky;H;-11,000;KS;15,97;-175,67;CZK;VZ400251;;;;;;;DVORAKP;5030 Výroba obrábění
12.05.2026;12.05.2026;4900002084;3;1000;0001;1000336;Základní barva RAL 7035;Nátěry a chemie;261;Výdej do výrobní zakázky;H;-60,600;L;119,31;-7230,19;CZK;VZ400251;;;;;;;NOVAKJ;5030 Výroba obrábění
12.05.2026;12.05.2026;4900002084;4;1000;0001;1000321;Podložka 22;Spojovací materiál;261;Výdej do výrobní zakázky;H;-92,600;KS;13,53;-1252,88;CZK;VZ400251;;;;;;;SVOBODM;5030 Výroba obrábění
12.05.2026;12.05.2026;4900002098;1;1000;0003;5000141;Převodovka šneková F508;Hotový výrobek;131;Příjem z výroby;S;39,000;KS;1789,06;69773,34;CZK;VZ400262;;;SV8669;;;;VESELAM;5020 Výroba montáž
12.05.2026;12.05.2026;4900002133;1;2000;0001;1000390;Frekvenční měnič 119 kW;Elektro;261;Výdej do výrobní zakázky;H;-183,690;KS;680,45;-124991,86;CZK;VZ400292;;;;;;;PROCHAZ;5030 Výroba obrábění
12.05.2026;12.05.2026;4900002133;2;2000;0001;1000391;Kolík 64x14;Spojovací materiál;261;Výdej do výrobní zakázky;H;-314,340;KS;15,07;-4737,10;CZK;VZ400292;;;;;;;SVOBODM;5020 Výroba montáž
12.05.2026;12.05.2026;4900002133;3;2000;0001;1000378;Základní barva RAL 6011;Nátěry a chemie;261;Výdej do výrobní zakázky;H;-120,900;L;99,53;-12033,18;CZK;VZ400292;;;;;;;NOVAKJ;5020 Výroba montáž
12.05.2026;12.05.2026;4900002133;4;2000;0001;1000181;Matice M81;Spojovací materiál;261;Výdej do výrobní zakázky;H;-467,610;KS;15,28;-7145,08;CZK;VZ400292;;;;;;;PROCHAZ;5030 Výroba obrábění
12.05.2026;12.05.2026;4900002370;1;2000;0003;5000123;Skříň rozvaděče F976;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-9,000;KS;9763,80;-87874,20;CZK;;;Mubea CZ s.r.o.;SV6250;88634,01;87874,20;18877,18;CERNAT;6010 Expedice
12.05.2026;12.05.2026;4900002409;1;1000;0003;5000104;Dopravník pásový E932;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-14,000;KS;2436,00;-34104,00;CZK;;;Vítkovice Machinery;SV4814;46383,09;34104,00;10174,41;VESELAM;6010 Expedice
12.05.2026;12.05.2026;4900002420;1;2000;0003;5000122;Rám podvozkový E427;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-31,000;KS;5207,47;-161431,57;CZK;;;Hella Autotechnik Nova;SV4067;197723,83;161431,57;38905,76;NOVAKJ;6010 Expedice
12.05.2026;12.05.2026;4900002525;1;1000;0003;5000143;Skříň rozvaděče B530;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-13,000;KS;3905,26;-50768,38;CZK;;;Bonatrans Group a.s.;SV7045;76829,02;50768,38;13691,91;CERNAT;6010 Expedice
12.05.2026;12.05.2026;4900002590;1;1000;0003;5000130;Čerpadlo odstředivé A643;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-3,000;KS;7168,49;-21505,47;CZK;;;Koyo Bearings ČR;SV6621;35090,58;21505,47;7286,48;NOVAKJ;6010 Expedice
13.05.2026;13.05.2026;4900000052;1;1000;0001;1000109;Granulát PA6 108;Plasty;101;Příjem zboží na objednávku;S;817,200;KG;65,68;53673,70;CZK;;Bibus s.r.o.;;SN7999;;;;CERNAT;4010 Nákup
13.05.2026;13.05.2026;4900000075;1;1000;0001;1000113;Těsnění ploché 115 mm;Těsnění a guma;101;Příjem zboží na objednávku;S;969,560;KS;13,01;12613,98;CZK;;Plastika Nitra a.s.;;SN9864;;;;SVOBODM;4010 Nákup
13.05.2026;13.05.2026;4900000464;1;1000;0001;1000181;Matice M81;Spojovací materiál;101;Příjem zboží na objednávku;S;800,870;KS;15,28;12237,29;CZK;;PPG Deco Czech;;SN1055;;;;NOVAKJ;4010 Nákup
13.05.2026;13.05.2026;4900001061;1;1000;0001;1000292;Kabel CYKY 10x22;Elektro;101;Příjem zboží na objednávku;S;794,930;KS;573,52;455908,25;CZK;;Hennlich s.r.o.;;SN8553;;;;SVOBODM;4010 Nákup
13.05.2026;13.05.2026;4900001690;1;1000;0003;5000130;Čerpadlo odstředivé A643;Hotový výrobek;131;Příjem z výroby;S;25,000;KS;7168,49;179212,25;CZK;VZ400016;;;SV3732;;;;HORAKT;5020 Výroba montáž
13.05.2026;13.05.2026;4900001696;1;2000;0003;5000121;Převodovka šneková D513;Hotový výrobek;131;Příjem z výroby;S;10,000;KS;9506,76;95067,60;CZK;VZ400019;;;SV3297;;;;NOVAKJ;5020 Výroba montáž
13.05.2026;13.05.2026;4900001750;1;2000;0003;5000113;Skříň rozvaděče B363;Hotový výrobek;131;Příjem z výroby;S;11,000;KS;1821,81;20039,91;CZK;VZ400045;;;SV1941;;;;SVOBODM;5020 Výroba montáž
13.05.2026;13.05.2026;4900001906;1;2000;0001;1000272;Šroub M28x22;Spojovací materiál;261;Výdej do výrobní zakázky;H;-54,860;KS;8,82;-483,87;CZK;VZ400127;;;;;;;HORAKT;5020 Výroba montáž
13.05.2026;13.05.2026;4900001906;2;2000;0001;1000186;Deska PP 63 mm;Plasty;261;Výdej do výrobní zakázky;H;-58,500;KG;66,21;-3873,28;CZK;VZ400127;;;;;;;CERNAT;5030 Výroba obrábění
13.05.2026;13.05.2026;4900001906;3;2000;0001;1000192;Plech Al 70 mm;Hliník;261;Výdej do výrobní zakázky;H;-117,520;KG;121,62;-14292,78;CZK;VZ400127;;;;;;;CERNAT;5030 Výroba obrábění
13.05.2026;13.05.2026;4900001906;4;2000;0001;1000288;Těsnění ploché 57 mm;Těsnění a guma;261;Výdej do výrobní zakázky;H;-279,500;KS;50,59;-14139,91;CZK;VZ400127;;;;;;;VESELAM;5020 Výroba montáž
13.05.2026;13.05.2026;4900001966;1;2000;0003;5000108;Konzole montážní C372;Hotový výrobek;131;Příjem z výroby;S;4,000;KS;3574,42;14297,68;CZK;VZ400167;;;SV9648;;;;DVORAKP;5020 Výroba montáž
13.05.2026;13.05.2026;4900002117;1;2000;0003;5000137;Kryt převodovky B734;Hotový výrobek;131;Příjem z výroby;S;24,000;KS;4419,44;106066,56;CZK;VZ400278;;;SV9264;;;;HORAKT;5020 Výroba montáž
13.05.2026;13.05.2026;4900002153;1;1000;0003;5000143;Skříň rozvaděče B530;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-23,000;KS;3905,26;-89820,98;CZK;;;Bosch Diesel s.r.o.;SV5716;128186,24;89820,98;22299,28;DVORAKP;6010 Expedice
13.05.2026;13.05.2026;4900002176;1;1000;0003;5000136;Svařenec nosný A321;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-4,000;KS;13945,05;-55780,20;CZK;;;Agrostroj Pelhřimov a.s.;SV6171;77520,67;55780,20;14885,85;SVOBODM;6010 Expedice
13.05.2026;13.05.2026;4900002188;1;1000;0003;5000104;Dopravník pásový E932;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-2,000;KS;2436,00;-4872,00;CZK;;;Tatra Trucks a.s.;SV1290;6865,29;4872,00;1207,19;VESELAM;6010 Expedice
13.05.2026;13.05.2026;4900002401;1;2000;0003;5000122;Rám podvozkový E427;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-13,000;KS;5207,47;-67697,11;CZK;;;Vítkovice Machinery;SV1773;96814,79;67697,11;19301,38;CERNAT;6010 Expedice
13.05.2026;13.05.2026;4900002403;1;2000;0003;5000122;Rám podvozkový E427;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-16,000;KS;5207,47;-83319,52;CZK;;;Mubea CZ s.r.o.;SV9672;113042,18;83319,52;23978,09;CERNAT;6010 Expedice
13.05.2026;13.05.2026;4900002421;1;1000;0003;5000103;Skříň rozvaděče D186;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-24,000;KS;8539,73;-204953,52;CZK;;;Vítkovice Machinery;SV6596;293574,93;204953,52;66003,64;DVORAKP;6010 Expedice
13.05.2026;13.05.2026;4900002480;1;2000;0003;5000128;Konzole montážní E878;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-4,000;KS;2954,77;-11819,08;CZK;;;Continental Automotive;SV9856;19365,29;11819,08;4411,39;VESELAM;6010 Expedice
14.05.2026;14.05.2026;4900000318;1;2000;0001;1000156;Trubka ocelová 22x42;Ocel;101;Příjem zboží na objednávku;S;1219,590;KG;45,15;55064,49;CZK;;Wurth s.r.o.;;SN1356;;;;VESELAM;4010 Nákup
14.05.2026;14.05.2026;4900001015;1;1000;0001;1000283;Profil Al 57x50;Hliník;101;Příjem zboží na objednávku;S;1260,150;KG;117,06;147513,16;CZK;;Hennlich s.r.o.;;SN7345;;;;HORAKT;4010 Nákup
14.05.2026;14.05.2026;4900001181;1;1000;0001;1000311;Profil Al 93x76;Hliník;101;Příjem zboží na objednávku;S;1809,620;KG;92,87;168059,41;CZK;;Resinex CZ s.r.o.;;SN6763;;;;PROCHAZ;4010 Nákup
14.05.2026;14.05.2026;4900001393;1;2000;0001;1000351;O-kroužek 30 mm;Těsnění a guma;101;Příjem zboží na objednávku;S;578,170;KS;59,66;34493,62;CZK;;Alumat s.r.o.;;SN7016;;;;PROCHAZ;4010 Nákup
14.05.2026;14.05.2026;4900001431;1;1000;0001;1000359;Profil U 62;Ocel;101;Příjem zboží na objednávku;S;2186,480;KG;51,59;112800,50;CZK;;Ferona a.s.;;SN2376;;;;CERNAT;4010 Nákup
14.05.2026;14.05.2026;4900001907;1;2000;0003;5000127;Kryt převodovky D532;Hotový výrobek;131;Příjem z výroby;S;26,000;KS;1451,50;37739,00;CZK;VZ400127;;;SV8174;;;;CERNAT;5020 Výroba montáž
14.05.2026;14.05.2026;4900002162;1;1000;0003;5000130;Čerpadlo odstředivé A643;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-19,000;KS;7168,49;-136201,31;CZK;;;Mubea CZ s.r.o.;SV7483;224418,10;136201,31;51342,62;VESELAM;6010 Expedice
14.05.2026;14.05.2026;4900002392;1;1000;0003;5000111;Převodovka šneková F683;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-15,000;KS;6903,87;-103558,05;CZK;;;Hanon Systems Autopal;SV8757;151316,12;103558,05;28385,65;CERNAT;6010 Expedice
14.05.2026;14.05.2026;4900002549;1;1000;0003;5000129;Ventilová jednotka F138;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-4,000;KS;5816,31;-23265,24;CZK;;;Linet spol. s r.o.;SV2085;32598,50;23265,24;6210,89;NOVAKJ;6010 Expedice
15.05.2026;15.05.2026;4900000268;1;2000;0001;1000147;Lak polyuretanový RAL 9005;Nátěry a chemie;101;Příjem zboží na objednávku;S;708,550;L;140,57;99600,87;CZK;;Rubena a.s.;;SN5430;;;;PROCHAZ;4010 Nákup
15.05.2026;15.05.2026;4900000282;1;2000;0001;1000150;Profil Al 3x49;Hliník;101;Příjem zboží na objednávku;S;952,800;KG;116,11;110629,61;CZK;;Siemens s.r.o.;;SN2759;;;;SVOBODM;4010 Nákup
15.05.2026;15.05.2026;4900001016;1;1000;0001;1000283;Profil Al 57x50;Hliník;101;Příjem zboží na objednávku;S;1829,400;KG;117,06;214149,56;CZK;;ESSA Czech;;SN7698;;;;HORAKT;4010 Nákup
15.05.2026;15.05.2026;4900001260;1;1000;0001;1000326;Deska PE 12 mm;Plasty;101;Příjem zboží na objednávku;S;1559,780;KG;79,39;123830,93;CZK;;Trelleborg Bohemia;;SN3670;;;;CERNAT;4010 Nákup
15.05.2026;15.05.2026;4900001665;1;2000;0001;1000145;Stykač 108 A;Elektro;261;Výdej do výrobní zakázky;H;-129,540;KS;646,65;-83767,04;CZK;VZ400004;;;;;;;SVOBODM;5030 Výroba obrábění
15.05.2026;15.05.2026;4900001665;2;2000;0001;1000275;Jekl 98x98x65;Ocel;261;Výdej do výrobní zakázky;H;-49,980;KG;34,85;-1741,80;CZK;VZ400004;;;;;;;NOVAKJ;5030 Výroba obrábění
15.05.2026;15.05.2026;4900001665;3;2000;0001;1000345;Tyč kruhová 110 mm;Ocel;261;Výdej do výrobní zakázky;H;-41,140;KG;36,23;-1490,50;CZK;VZ400004;;;;;;;NOVAKJ;5020 Výroba montáž
15.05.2026;15.05.2026;4900001665;4;2000;0001;1000328;Nýt 37x12;Spojovací materiál;261;Výdej do výrobní zakázky;H;-319,260;KS;6,41;-2046,46;CZK;VZ400004;;;;;;;DVORAKP;5020 Výroba montáž
15.05.2026;15.05.2026;4900001665;5;2000;0001;1000340;Deska PP 90 mm;Plasty;261;Výdej do výrobní zakázky;H;-168,640;KG;80,19;-13523,24;CZK;VZ400004;;;;;;;PROCHAZ;5030 Výroba obrábění
15.05.2026;15.05.2026;4900001665;6;2000;0001;1000136;Trubka Al 19 mm;Hliník;261;Výdej do výrobní zakázky;H;-139,740;KG;71,14;-9941,10;CZK;VZ400004;;;;;;;DVORAKP;5030 Výroba obrábění
15.05.2026;15.05.2026;4900001665;7;2000;0001;1000382;Deska PE 55 mm;Plasty;261;Výdej do výrobní zakázky;H;-22,780;KG;70,90;-1615,10;CZK;VZ400004;;;;;;;KUCERAL;5030 Výroba obrábění
15.05.2026;15.05.2026;4900001789;1;1000;0001;1000313;Kabel CYKY 66x55;Elektro;261;Výdej do výrobní zakázky;H;-246,870;KS;566,73;-139908,64;CZK;VZ400063;;;;;;;HORAKT;5020 Výroba montáž
15.05.2026;15.05.2026;4900001789;2;1000;0001;1000179;Granulát ABS 25;Plasty;261;Výdej do výrobní zakázky;H;-258,180;KG;54,80;-14148,26;CZK;VZ400063;;;;;;;NOVAKJ;5030 Výroba obrábění
15.05.2026;15.05.2026;4900001789;3;1000;0001;1000215;Motor 73 kW;Elektro;261;Výdej do výrobní zakázky;H;-290,160;KS;175,44;-50905,67;CZK;VZ400063;;;;;;;HORAKT;5030 Výroba obrábění
15.05.2026;15.05.2026;4900001789;4;1000;0001;1000387;Trubka ocelová 55x68;Ocel;261;Výdej do výrobní zakázky;H;-284,700;KG;29,33;-8350,25;CZK;VZ400063;;;;;;;NOVAKJ;5020 Výroba montáž
15.05.2026;15.05.2026;4900001789;5;1000;0001;1000371;Lak polyuretanový RAL 5010;Nátěry a chemie;261;Výdej do výrobní zakázky;H;-100,230;L;210,04;-21052,31;CZK;VZ400063;;;;;;;HORAKT;5020 Výroba montáž
15.05.2026;15.05.2026;4900001789;6;1000;0001;1000374;Plech Al 115 mm;Hliník;261;Výdej do výrobní zakázky;H;-59,670;KG;66,46;-3965,67;CZK;VZ400063;;;;;;;HORAKT;5030 Výroba obrábění
15.05.2026;15.05.2026;4900001789;7;1000;0001;1000258;Kolík 6x58;Spojovací materiál;261;Výdej do výrobní zakázky;H;-388,440;KS;4,08;-1584,84;CZK;VZ400063;;;;;;;KUCERAL;5020 Výroba montáž
15.05.2026;15.05.2026;4900001789;8;1000;0001;1000165;Deska PE 38 mm;Plasty;261;Výdej do výrobní zakázky;H;-266,370;KG;43,33;-11541,81;CZK;VZ400063;;;;;;;VESELAM;5030 Výroba obrábění
15.05.2026;15.05.2026;4900001789;9;1000;0001;1000335;Šroub M70x57;Spojovací materiál;261;Výdej do výrobní zakázky;H;-420,030;KS;4,55;-1911,14;CZK;VZ400063;;;;;;;DVORAKP;5020 Výroba montáž
15.05.2026;15.05.2026;4900001830;1;1000;0001;1000367;Trubka Al 13 mm;Hliník;261;Výdej do výrobní zakázky;H;-49,010;KG;97,83;-4794,65;CZK;VZ400083;;;;;;;PROCHAZ;5030 Výroba obrábění
15.05.2026;15.05.2026;4900001830;2;1000;0001;1000184;Profil U 96;Ocel;261;Výdej do výrobní zakázky;H;-65,390;KG;20,09;-1313,69;CZK;VZ400083;;;;;;;NOVAKJ;5030 Výroba obrábění
15.05.2026;15.05.2026;4900001830;3;1000;0001;1000389;Deska PE 67 mm;Plasty;261;Výdej do výrobní zakázky;H;-8,710;KG;59,43;-517,64;CZK;VZ400083;;;;;;;SVOBODM;5020 Výroba montáž
15.05.2026;15.05.2026;4900001830;4;1000;0001;1000285;Čidlo indukční 55 mm;Elektro;261;Výdej do výrobní zakázky;H;-22,360;KS;424,53;-9492,49;CZK;VZ400083;;;;;;;CERNAT;5020 Výroba montáž
15.05.2026;15.05.2026;4900001830;5;1000;0001;1000202;Kolík 46x32;Spojovací materiál;261;Výdej do výrobní zakázky;H;-145,730;KS;2,81;-409,50;CZK;VZ400083;;;;;;;DVORAKP;5030 Výroba obrábění
15.05.2026;15.05.2026;4900001920;1;2000;0001;1000248;Trubka Al 51 mm;Hliník;261;Výdej do výrobní zakázky;H;-233,640;KG;67,47;-15763,69;CZK;VZ400139;;;;;;;HORAKT;5030 Výroba obrábění
15.05.2026;15.05.2026;4900001920;2;2000;0001;1000307;Matice M93;Spojovací materiál;261;Výdej do výrobní zakázky;H;-273,240;KS;6,22;-1699,55;CZK;VZ400139;;;;;;;CERNAT;5030 Výroba obrábění
15.05.2026;15.05.2026;4900001920;3;2000;0001;1000286;Kolík 71x53;Spojovací materiál;261;Výdej do výrobní zakázky;H;-352,110;KS;3,28;-1154,92;CZK;VZ400139;;;;;;;VESELAM;5020 Výroba montáž
15.05.2026;15.05.2026;4900001920;4;2000;0001;1000379;O-kroužek 24 mm;Těsnění a guma;261;Výdej do výrobní zakázky;H;-161,040;KS;10,55;-1698,97;CZK;VZ400139;;;;;;;DVORAKP;5020 Výroba montáž
15.05.2026;15.05.2026;4900001920;5;2000;0001;1000107;Profil U 83;Ocel;261;Výdej do výrobní zakázky;H;-230,670;KG;26,39;-6087,38;CZK;VZ400139;;;;;;;DVORAKP;5030 Výroba obrábění
15.05.2026;15.05.2026;4900001920;6;2000;0001;1000184;Profil U 96;Ocel;261;Výdej do výrobní zakázky;H;-211,860;KG;20,09;-4256,27;CZK;VZ400139;;;;;;;HORAKT;5020 Výroba montáž
15.05.2026;15.05.2026;4900002085;1;1000;0003;5000116;Svařenec nosný E926;Hotový výrobek;131;Příjem z výroby;S;20,000;KS;635,56;12711,20;CZK;VZ400251;;;SV6597;;;;SVOBODM;5020 Výroba montáž
15.05.2026;15.05.2026;4900002131;1;2000;0001;1000235;Deska PE 105 mm;Plasty;261;Výdej do výrobní zakázky;H;-54,000;KG;73,09;-3946,86;CZK;VZ400291;;;;;;;SVOBODM;5030 Výroba obrábění
15.05.2026;15.05.2026;4900002131;2;2000;0001;1000247;Profil U 55;Ocel;261;Výdej do výrobní zakázky;H;-67,100;KG;23,08;-1548,67;CZK;VZ400291;;;;;;;PROCHAZ;5020 Výroba montáž
15.05.2026;15.05.2026;4900002131;3;2000;0001;1000282;Plech ocelový 15 mm;Ocel;261;Výdej do výrobní zakázky;H;-34,300;KG;32,61;-1118,52;CZK;VZ400291;;;;;;;SVOBODM;5030 Výroba obrábění
15.05.2026;15.05.2026;4900002131;4;2000;0001;1000101;Profil Al 82x12;Hliník;261;Výdej do výrobní zakázky;H;-74,000;KG;126,57;-9366,18;CZK;VZ400291;;;;;;;CERNAT;5030 Výroba obrábění
15.05.2026;15.05.2026;4900002131;5;2000;0001;1000277;Granulát ABS 15;Plasty;261;Výdej do výrobní zakázky;H;-34,200;KG;36,41;-1245,22;CZK;VZ400291;;;;;;;CERNAT;5030 Výroba obrábění
15.05.2026;15.05.2026;4900002131;6;2000;0001;1000387;Trubka ocelová 55x68;Ocel;261;Výdej do výrobní zakázky;H;-40,500;KG;29,33;-1187,87;CZK;VZ400291;;;;;;;CERNAT;5020 Výroba montáž
15.05.2026;15.05.2026;4900002131;7;2000;0001;1000206;Trubka Al 68 mm;Hliník;261;Výdej do výrobní zakázky;H;-33,400;KG;69,44;-2319,30;CZK;VZ400291;;;;;;;VESELAM;5020 Výroba montáž
15.05.2026;15.05.2026;4900002131;8;2000;0001;1000255;Trubka Al 111 mm;Hliník;261;Výdej do výrobní zakázky;H;-22,100;KG;114,47;-2529,79;CZK;VZ400291;;;;;;;VESELAM;5020 Výroba montáž
15.05.2026;15.05.2026;4900002131;9;2000;0001;1000231;Odmašťovač RAL 5010;Nátěry a chemie;261;Výdej do výrobní zakázky;H;-17,700;L;195,83;-3466,19;CZK;VZ400291;;;;;;;VESELAM;5030 Výroba obrábění
15.05.2026;15.05.2026;4900002589;1;1000;0003;5000130;Čerpadlo odstředivé A643;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-2,000;KS;7168,49;-14336,98;CZK;;;Brose CZ spol. s r.o.;SV6501;23147,68;14336,98;5169,93;DVORAKP;6010 Expedice
18.05.2026;18.05.2026;4900000381;1;1000;0001;1000167;Nýt 105x50;Spojovací materiál;101;Příjem zboží na objednávku;S;1026,540;KS;10,11;10378,32;CZK;;Schneider Electric CZ;;SN4067;;;;CERNAT;4010 Nákup
18.05.2026;18.05.2026;4900000455;1;1000;0001;1000179;Granulát ABS 25;Plasty;101;Příjem zboží na objednávku;S;1346,320;KG;54,80;73778,34;CZK;;Haberkorn s.r.o.;;SN9426;;;;HORAKT;4010 Nákup
